profile_id,education_level,OL_subject_0_score,OL_subject_1_score,OL_subject_2_score,OL_subject_3_score,OL_subject_4_score,OL_subject_5_score,career_0,career_1,career_2,career_3,career_4,career_5,AL_stream,AL_subject_10_score,AL_subject_11_score,AL_subject_12_score,AL_subject_3_score,AL_subject_1_score,AL_subject_0_score,university_score,gpa,AL_subject_2_score,AL_subject_4_score,AL_subject_5_score,AL_subject_6_score,AL_subject_7_score,AL_subject_8_score,AL_subject_9_score
2682,1,1,38,24,3,96,38,0.95,0.669,0.551,0.462,0.41200000000000003,0.562,0.0,-1.0,-1.0,-1.0,-1.0,13.0,81.0,-1.0,-1.0,78.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2683,1,24,24,12,64,97,49,0.8590000000000001,0.642,0.554,0.456,0.406,0.556,0.0,-1.0,-1.0,-1.0,-1.0,81.0,72.0,-1.0,-1.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2684,0,76,37,77,84,57,7,0.7015,0.694,0.6515,0.48850000000000005,0.4385,0.5885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2685,1,98,74,84,84,30,62,0.764,0.838,0.714,0.492,0.442,0.5920000000000001,1.0,-1.0,-1.0,-1.0,65.0,20.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2686,0,62,0,49,47,24,57,0.6365000000000001,0.6244999999999999,0.5865,0.47450000000000003,0.42450000000000004,0.5745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2687,1,96,84,92,76,52,26,0.776,0.772,0.726,0.738,0.446,0.5960000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.0,58.0,35.0,-1.0,-1.0,-1.0
2688,2,64,41,81,34,43,67,0.6955,0.702,0.7334999999999999,0.49050000000000005,0.661,0.88,4.0,93.0,81.0,22.0,-1.0,-1.0,-1.0,87.0,3.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2689,0,23,33,85,92,9,72,0.6485000000000001,0.692,0.5985,0.4925,0.4425,0.5925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2690,0,9,11,9,84,92,21,0.5745,0.6209999999999999,0.5245,0.4545,0.4045,0.5545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2691,0,97,35,44,88,93,45,0.7040000000000001,0.6745,0.654,0.47200000000000003,0.42200000000000004,0.5720000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2692,0,15,40,36,7,30,35,0.6230000000000001,0.6779999999999999,0.5730000000000001,0.468,0.41800000000000004,0.5680000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2693,1,66,95,39,38,36,73,0.7305,0.7619999999999999,0.6805,0.46950000000000003,0.41950000000000004,0.5695,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,78.0,97.0
2694,0,40,63,16,20,5,99,0.661,0.7025,0.611,0.458,0.40800000000000003,0.558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2695,1,59,19,23,97,50,0,0.6395,0.6399999999999999,0.5894999999999999,0.6155,0.41150000000000003,0.5615,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,29.0,-1.0,-1.0,-1.0
2696,1,78,74,61,88,97,26,0.95,0.7414999999999999,0.6825,0.48050000000000004,0.4305,0.5805,0.0,-1.0,-1.0,-1.0,-1.0,80.0,51.0,-1.0,-1.0,56.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2697,1,82,9,44,71,41,12,0.663,0.92,0.613,0.47200000000000003,0.42200000000000004,0.5720000000000001,1.0,-1.0,-1.0,-1.0,82.0,35.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2698,1,15,67,99,58,82,43,0.6815,0.75,0.6315,0.4995,0.4495,0.5995,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,25.0,6.0
2699,1,64,24,29,21,60,48,0.6525,0.92,0.6024999999999999,0.4645,0.41450000000000004,0.5645,1.0,-1.0,-1.0,-1.0,74.0,77.0,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2700,1,80,39,46,30,95,26,0.95,0.6815,0.642,0.47300000000000003,0.42300000000000004,0.5730000000000001,0.0,-1.0,-1.0,-1.0,-1.0,90.0,2.0,-1.0,-1.0,98.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2701,0,74,3,29,90,96,91,0.6415,0.6189999999999999,0.5914999999999999,0.4645,0.41450000000000004,0.5645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2702,2,5,95,22,15,5,28,0.661,0.7535,0.611,0.461,0.645,0.8730000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.0,3.56,-1.0,-1.0,-1.0,-1.0,45.0,85.0,6.0
2703,0,52,15,42,44,7,76,0.638,0.6435,0.588,0.47100000000000003,0.42100000000000004,0.5710000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2704,1,32,32,34,84,83,53,0.6310000000000001,0.665,0.5810000000000001,0.6030000000000001,0.41700000000000004,0.5670000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,8.0,39.0,-1.0,-1.0,-1.0
2705,1,89,33,51,98,39,57,0.6975,0.6749999999999999,0.6475,0.47550000000000003,0.42550000000000004,0.5755,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.0,22.0,45.0
2706,1,25,93,47,77,86,6,0.8605,0.763,0.6415,0.47350000000000003,0.42350000000000004,0.5735,0.0,-1.0,-1.0,-1.0,-1.0,71.0,44.0,-1.0,-1.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2707,0,13,91,36,38,74,2,0.672,0.7545,0.622,0.468,0.41800000000000004,0.5680000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2708,1,53,12,51,23,54,77,0.6405,0.92,0.5904999999999999,0.47550000000000003,0.42550000000000004,0.5755,1.0,-1.0,-1.0,-1.0,9.0,46.0,63.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2709,2,38,2,1,35,54,60,0.8045,0.6034999999999999,0.5405,0.4505,0.5565,0.88,0.0,-1.0,-1.0,-1.0,-1.0,41.0,65.0,81.0,3.04,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2710,1,88,17,10,53,72,87,0.66,0.6305,0.9,0.455,0.405,0.555,4.0,76.0,32.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2711,1,66,27,64,16,85,72,0.675,0.6725,0.625,0.68,0.43200000000000005,0.5820000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,15.0,35.0,-1.0,-1.0,-1.0
2712,0,83,33,17,35,55,17,0.6745,0.6579999999999999,0.6244999999999999,0.4585,0.40850000000000003,0.5585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2713,0,22,95,54,20,20,90,0.6940000000000001,0.7695,0.644,0.47700000000000004,0.42700000000000005,0.5770000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2714,1,49,97,38,1,57,81,0.7150000000000001,0.7645,0.665,0.46900000000000003,0.41900000000000004,0.5690000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,39.0,13.0
2715,1,79,71,96,97,58,58,0.7480000000000001,0.7545000000000001,0.6980000000000001,0.498,0.448,0.5980000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,92.0,33.0
2716,0,7,73,93,6,29,37,0.6765,0.756,0.6265,0.4965,0.4465,0.5965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2717,2,97,26,4,80,49,18,0.675,0.865,0.625,0.452,0.5670000000000001,0.88,1.0,-1.0,-1.0,-1.0,38.0,55.0,38.0,86.0,3.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2718,1,47,91,51,52,17,8,0.7135,0.7619999999999999,0.6635,0.6795,0.42550000000000004,0.5755,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,33.0,62.0,-1.0,-1.0,-1.0
2719,2,74,77,82,8,95,60,0.7420000000000001,0.92,0.6920000000000001,0.491,0.5955,0.88,1.0,-1.0,-1.0,-1.0,40.0,80.0,12.0,81.0,3.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2720,1,51,70,31,81,35,63,0.6865,0.8574999999999999,0.6365,0.4655,0.41550000000000004,0.5655,1.0,-1.0,-1.0,-1.0,34.0,34.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2721,0,9,84,34,1,32,46,0.66,0.743,0.61,0.467,0.41700000000000004,0.5670000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2722,1,26,64,5,65,12,22,0.6425,0.6984999999999999,0.5924999999999999,0.5145,0.4025,0.5525,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,25.0,38.0,-1.0,-1.0,-1.0
2723,0,53,1,58,44,53,4,0.6330000000000001,0.6305,0.5830000000000001,0.479,0.42900000000000005,0.5790000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2724,1,69,82,76,69,54,2,0.95,0.761,0.6890000000000001,0.488,0.43800000000000006,0.5880000000000001,0.0,-1.0,-1.0,-1.0,-1.0,21.0,86.0,-1.0,-1.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2725,1,84,39,24,54,13,61,0.95,0.6705,0.635,0.462,0.41200000000000003,0.562,0.0,-1.0,-1.0,-1.0,-1.0,82.0,3.0,-1.0,-1.0,92.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2726,0,13,3,30,98,67,11,0.5810000000000001,0.6194999999999999,0.531,0.465,0.41500000000000004,0.5650000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2727,1,35,17,16,60,13,5,0.6100000000000001,0.6335,0.56,0.458,0.40800000000000003,0.558,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,21.0,93.0
2728,1,65,53,69,23,18,72,0.7025,0.714,0.6525,0.4845,0.4345,0.5845,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.0,18.0,97.0
2729,0,74,33,34,47,36,21,0.674,0.6665,0.624,0.467,0.41700000000000004,0.5670000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2730,1,66,76,75,21,74,9,0.8885000000000001,0.7515,0.6795,0.48750000000000004,0.4375,0.5875,0.0,-1.0,-1.0,-1.0,-1.0,20.0,51.0,-1.0,-1.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2731,2,38,1,5,25,31,91,0.5915,0.6039999999999999,0.5415,0.4525,0.587,0.7985,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,3.23,-1.0,-1.0,-1.0,-1.0,5.0,16.0,67.0
2732,1,41,25,37,70,83,3,0.6345000000000001,0.6559999999999999,0.9,0.4685,0.41850000000000004,0.5685,4.0,97.0,17.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2733,1,5,62,70,0,62,64,0.652,0.728,0.602,0.485,0.435,0.5850000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,14.0,24.0
2734,1,2,31,12,44,82,88,0.5890000000000001,0.6525,0.8630000000000001,0.456,0.406,0.556,4.0,50.0,59.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2735,0,6,69,94,71,53,81,0.672,0.7505000000000001,0.622,0.497,0.447,0.5970000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2736,0,29,97,89,92,6,63,0.7205,0.7899999999999999,0.6705,0.4945,0.4445,0.5945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2737,1,44,35,74,33,22,58,0.666,0.6895,0.616,0.487,0.437,0.5870000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.0,6.0,45.0
2738,1,16,69,16,60,31,74,0.643,0.7115,0.693,0.458,0.40800000000000003,0.558,4.0,4.0,83.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2739,2,81,64,30,99,38,43,0.7100000000000001,0.711,0.66,0.649,0.47650000000000003,0.6470000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,2.41,-1.0,14.0,78.0,4.0,-1.0,-1.0,-1.0
2740,1,1,27,13,74,25,31,0.5845,0.6469999999999999,0.5345,0.5305,0.40650000000000003,0.5565,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,29.0,95.0,-1.0,-1.0,-1.0
2741,1,16,86,2,26,55,17,0.659,0.73,0.603,0.451,0.401,0.551,0.0,-1.0,-1.0,-1.0,-1.0,70.0,0.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2742,0,73,17,97,79,41,34,0.6885,0.6739999999999999,0.6385,0.4985,0.4485,0.5985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2743,1,27,48,81,33,84,71,0.6655,0.7124999999999999,0.6154999999999999,0.49050000000000005,0.4405,0.5905,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.0,23.0,90.0
2744,1,54,97,93,87,43,96,0.7475,0.7919999999999999,0.6975,0.7245,0.4465,0.5965,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,20.0,9.0,-1.0,-1.0,-1.0
2745,1,36,57,49,7,66,17,0.6675,0.71,0.6174999999999999,0.47450000000000003,0.42450000000000004,0.5745,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,8.0,74.0
2746,0,52,65,54,38,46,95,0.6940000000000001,0.7245,0.644,0.47700000000000004,0.42700000000000005,0.5770000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2747,2,2,89,82,12,17,66,0.682,0.7745000000000001,0.9,0.491,0.7095000000000001,0.88,4.0,54.0,2.0,90.0,-1.0,-1.0,-1.0,97.0,3.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2748,0,77,88,27,98,5,67,0.7285,0.7454999999999999,0.6785,0.4635,0.41350000000000003,0.5635,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2749,1,41,45,64,69,85,82,0.668,0.6995,0.618,0.482,0.43200000000000005,0.5820000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,36.0,14.0
2750,0,7,24,92,76,72,74,0.6270000000000001,0.682,0.5770000000000001,0.496,0.446,0.5960000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2751,0,92,41,48,18,0,55,0.7070000000000001,0.6855,0.657,0.47400000000000003,0.42400000000000004,0.5740000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2752,0,81,69,17,60,65,87,0.7085,0.712,0.6585,0.4585,0.40850000000000003,0.5585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2753,0,52,40,60,26,4,18,0.672,0.69,0.622,0.48,0.43000000000000005,0.5800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2754,1,81,46,2,55,78,19,0.678,0.67,0.844,0.451,0.401,0.551,4.0,84.0,82.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2755,0,48,31,87,10,59,33,0.6725,0.69,0.6224999999999999,0.4935,0.4435,0.5935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2756,0,11,16,48,57,21,59,0.6010000000000001,0.648,0.551,0.47400000000000003,0.42400000000000004,0.5740000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2757,1,56,2,29,38,55,5,0.95,0.6174999999999999,0.5725,0.4645,0.41450000000000004,0.5645,0.0,-1.0,-1.0,-1.0,-1.0,46.0,92.0,-1.0,-1.0,87.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2758,1,65,17,33,49,58,48,0.6485,0.6419999999999999,0.5984999999999999,0.7525,0.41650000000000004,0.5665,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,56.0,74.0,-1.0,-1.0,-1.0
2759,0,89,38,63,90,63,79,0.7085,0.6885,0.6585,0.48150000000000004,0.4315,0.5815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2760,1,82,3,29,38,69,63,0.6495,0.6189999999999999,0.9,0.4645,0.41450000000000004,0.5645,4.0,33.0,84.0,79.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2761,1,80,21,45,63,23,34,0.6735,0.6539999999999999,0.8434999999999999,0.47250000000000003,0.42250000000000004,0.5725,4.0,48.0,36.0,55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2762,2,5,63,23,16,50,3,0.6295000000000001,0.706,0.5795,0.4615,0.5885,0.7975,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,3.18,-1.0,-1.0,-1.0,-1.0,30.0,73.0,90.0
2763,1,77,15,55,46,46,90,0.6695,0.6499999999999999,0.6194999999999999,0.47750000000000004,0.42750000000000005,0.5775,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.0,9.0,16.0
2764,1,81,39,25,15,15,12,0.95,0.6709999999999999,0.6325,0.4625,0.41250000000000003,0.5625,0.0,-1.0,-1.0,-1.0,-1.0,82.0,40.0,-1.0,-1.0,75.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2765,1,79,32,80,61,49,42,0.873,0.6880000000000001,0.651,0.49,0.44000000000000006,0.5900000000000001,0.0,-1.0,-1.0,-1.0,-1.0,20.0,41.0,-1.0,-1.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2766,0,71,45,49,75,49,17,0.6905,0.692,0.6405,0.47450000000000003,0.42450000000000004,0.5745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2767,1,64,44,28,66,35,39,0.7210000000000001,0.6799999999999999,0.622,0.464,0.41400000000000003,0.5640000000000001,0.0,-1.0,-1.0,-1.0,-1.0,52.0,2.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2768,0,59,60,7,73,32,37,0.6725,0.6934999999999999,0.6224999999999999,0.4535,0.4035,0.5535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2769,1,37,3,53,72,60,87,0.6165,0.8869999999999999,0.5665,0.47650000000000003,0.42650000000000005,0.5765,1.0,-1.0,-1.0,-1.0,5.0,83.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2770,1,3,99,84,42,84,62,0.6940000000000001,0.7905,0.644,0.492,0.442,0.5920000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,41.0,80.0
2771,0,81,68,18,51,27,25,0.7080000000000001,0.711,0.658,0.459,0.40900000000000003,0.559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2772,1,31,10,47,55,92,59,0.6145,0.6385,0.5645,0.47350000000000003,0.42350000000000004,0.5735,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.0,85.0,84.0
2773,2,88,85,90,32,82,34,0.9090000000000001,0.7725000000000001,0.7180000000000001,0.495,0.637,0.88,0.0,-1.0,-1.0,-1.0,-1.0,41.0,36.0,93.0,3.28,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2774,1,73,69,27,40,48,38,0.95,0.717,0.6555,0.4635,0.41350000000000003,0.5635,0.0,-1.0,-1.0,-1.0,-1.0,97.0,27.0,-1.0,-1.0,68.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2775,0,64,70,95,0,38,65,0.7315,0.7525,0.6815,0.4975,0.4475,0.5975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2776,1,74,24,23,27,63,49,0.6595,0.8164999999999999,0.6094999999999999,0.4615,0.41150000000000003,0.5615,1.0,-1.0,-1.0,-1.0,57.0,74.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2777,2,94,26,40,11,43,5,0.6900000000000001,0.659,0.64,0.5780000000000001,0.5595000000000001,0.7560000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,2.93,-1.0,6.0,48.0,52.0,-1.0,-1.0,-1.0
2778,2,2,66,95,40,57,1,0.7875,0.7464999999999999,0.6155,0.4975,0.6905,0.88,0.0,-1.0,-1.0,-1.0,-1.0,78.0,19.0,87.0,3.62,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2779,0,47,99,23,57,21,32,0.7075,0.7599999999999999,0.6575,0.4615,0.41150000000000003,0.5615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2780,1,65,75,93,39,70,40,0.7365,0.7589999999999999,0.9,0.4965,0.4465,0.5965,4.0,81.0,87.0,97.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2781,1,80,89,67,86,24,51,0.7525000000000001,0.767,0.7025,0.5675,0.4335,0.5835,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,25.0,45.0,-1.0,-1.0,-1.0
2782,0,26,71,90,24,10,74,0.6920000000000001,0.7515000000000001,0.642,0.495,0.445,0.5950000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2783,1,34,16,82,40,62,11,0.6410000000000001,0.665,0.5910000000000001,0.491,0.441,0.5910000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.0,75.0,49.0
2784,1,85,16,66,45,21,63,0.9030000000000001,0.657,0.634,0.483,0.43300000000000005,0.5830000000000001,0.0,-1.0,-1.0,-1.0,-1.0,4.0,84.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2785,2,65,11,9,71,4,80,0.6305,0.6209999999999999,0.8965,0.4545,0.6325,0.8585,4.0,96.0,40.0,79.0,-1.0,-1.0,-1.0,96.0,3.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2786,1,91,41,94,60,87,17,0.7290000000000001,0.7085,0.8190000000000001,0.497,0.447,0.5970000000000001,4.0,37.0,76.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
